year,equipment_type,unit_name,unit_count
1981,surface-to-surface missile launchers,Roland,24
1981,unmanned aerial vehicles,R-20,0
1982,air defence,NA,104
1982,air-launched missiles,AIM-9 Sidewinder,0
1982,air-launched missiles,AM-39 Exocet,0
1982,air-launched missiles,AS-11/-12/-30,0
1982,air-launched missiles,AS-30/-30L,0
1982,air-launched missiles,AS-37 Martel,0
1982,air-launched missiles,Martel AS-37,0
1982,air-launched missiles,R-530,0
1982,air-launched missiles,R-550 Magic,0
1982,air-launched missiles,R-550 Magic I/II,0
1982,air-launched missiles,Sidewinder,0
1982,air-launched missiles,Super 530,0
1982,aircraft,Alize,5
1982,aircraft,Alouetta II,0
1982,aircraft,Alouetta II/III,13
1982,aircraft,Alouetta III,0
1982,aircraft,Alouette II/III,0
1982,aircraft,AlphaJet,100
1982,aircraft,Atlantic,27
1982,aircraft,Breguet 941,4
1982,aircraft,Broussard,26
1982,aircraft,Broussard/Magister,30
1982,aircraft,C-160,3
1982,aircraft,C-160 Transall,46
1982,aircraft,C-47D,2
1982,aircraft,CAP-10,6
1982,aircraft,Caravelle,0
1982,aircraft,Crusader (F-8E),16
1982,aircraft,DC-6A,0
1982,aircraft,DC-8,0
1982,aircraft,DC-8F,4
1982,aircraft,DHC-6,4
1982,aircraft,Entendard IVP,8
1982,aircraft,Etendard IVM,12
1982,aircraft,F-1B,15
1982,aircraft,F-1C,120
1982,aircraft,Falcon 10MER,5
1982,aircraft,Fregate,0
1982,aircraft,IIIC,30
1982,aircraft,IIIE,30
1982,aircraft,IIIRD/IIIR,45
1982,aircraft,Jaguar,45
1982,aircraft,Jaguar E,0
1982,aircraft,Jaguar-A/E,38
1982,aircraft,KC-135F,11
1982,aircraft,Magister,12
1982,aircraft,Magister T-53,0
1982,aircraft,Mirage F-1B,0
1982,aircraft,Mirage III/F-1,0
1982,aircraft,Mirage IIIB,0
1982,aircraft,Mirage IIIB/BRV,4
1982,aircraft,Mirage IV A,44
1982,aircraft,Mirage IVA,0
1982,aircraft,Mystere Falcon-20,8
1982,aircraft,Mystere Falcon-50,1
1982,aircraft,Navajo,11
1982,aircraft,Noratlas,47
1982,aircraft,Noratlas N-2051/SNB,5
1982,aircraft,Nord 2504,0
1982,aircraft,Nord 262,45
1982,aircraft,Paris,40
1982,aircraft,Puma,0
1982,aircraft,Rallye-100S,15
1982,aircraft,SP-2H Neptune,9
1982,aircraft,Super Etendard,36
1982,aircraft,Xingu,8
1982,aircraft,Xingu (EMB-121),8
1982,amphibious,Batral,2
1982,amphibious,Ouragan,2
1982,amphibious,NA,42
1982,anti-tank and anti-infrastructure,SS-11,220
1982,armoured fighting vehicles,AML,500
1982,armoured fighting vehicles,AMX-10P,620
1982,armoured fighting vehicles,AMX-10RC,65
1982,armoured fighting vehicles,AMX-13,780
1982,armoured fighting vehicles,AMX-13 VTT,1050
1982,armoured fighting vehicles,AMX-30,0
1982,armoured fighting vehicles,AMX-30/-B2,1140
1982,armoured fighting vehicles,VAB,1100
1982,armoured fighting vehicles,VIB,50
1982,artillery,AU-50,145
1982,artillery,BF-50,112
1982,artillery,F-3,173
1982,artillery,GCT,6
1982,artillery,HM-2,145
1982,artillery,NA,836
1982,ballistic missiles,SSBS S-3,18
1982,helicopters,Alouette,0
1982,helicopters,Alouette II,209
1982,helicopters,Alouette II/III,30
1982,helicopters,Alouette III,99
1982,helicopters,Lynx,2
1982,helicopters,Puma,26
1982,helicopters,SA-330 Puma,118
1982,helicopters,SA-341F,154
1982,helicopters,SA-342M,42
1982,helicopters,Super Frelon,2
1982,logistics and support,NA,11
1982,mine warfare,Circe,5
1982,mine warfare,Eridan,2
1982,mine warfare,Sirius,0
1982,mine warfare,US Agressive,5
1982,mine warfare,NA,0
1982,patrol and coastal combatants,Berlaimont,5
1982,patrol and coastal combatants,Cdn La Dunkerquise,4
1982,patrol and coastal combatants,La Combattante,1
1982,patrol and coastal combatants,Mervure,1
1982,patrol and coastal combatants,Siriuis,4
1982,patrol and coastal combatants,Stern,1
1982,patrol and coastal combatants,Trident,4
1982,patrol and coastal combatants,Type-D,5
1982,patrol and coastal combatants,NA,0
1982,principal surface combatants,1.0,1
1982,principal surface combatants,Balny,1
1982,principal surface combatants,C-65,1
1982,principal surface combatants,C-70,3
1982,principal surface combatants,Clemenceau,2
1982,principal surface combatants,Colbert,0
1982,principal surface combatants,F-67,3
1982,principal surface combatants,Jeane D'Arc,1
1982,principal surface combatants,Riviere,8
1982,principal surface combatants,Suffren,2
1982,principal surface combatants,T-47,3
1982,principal surface combatants,T-53,1
1982,principal surface combatants,T-56,1
1982,principal surface combatants,Type A-69,14
1982,principal surface combatants,NA,0
1982,radars,STRIDA II,0
1982,submarines,Agosta,4
1982,submarines,Arethuse,1
1982,submarines,Daphne,9
1982,submarines,Narval,6
1982,submarines,Rubis,1
1982,submarines,NA,5
1982,surface-to-surface missile launchers,Crotale,21
1982,surface-to-surface missile launchers,HAWK,66
1982,surface-to-surface missile launchers,Pluton,0
1982,surface-to-surface missile launchers,Pluton Launcher,42
1982,surface-to-surface missile launchers,Roland,60
1982,unmanned aerial vehicles,CL-89,0
1983,air defence,NA,160
1983,air-launched missiles,AIM-9 Sidewinder,0
1983,air-launched missiles,AM-39 Exocet,0
1983,air-launched missiles,AS-11/-12/-30,0
1983,air-launched missiles,AS-30/-30L,0
1983,air-launched missiles,Martel AS-37,0
1983,air-launched missiles,R-530,0
1983,air-launched missiles,R-550 Magic,0
1983,air-launched missiles,R-550 Magic I/II,0
1983,air-launched missiles,Sidewinder,0
1983,air-launched missiles,Super 530F,0
1983,aircraft,15C-47D,5
1983,aircraft,Alize,5
1983,aircraft,Alouetta II,0
1983,aircraft,Alouetta II/III,13
1983,aircraft,Alouetta III,0
1983,aircraft,Alouette II/III,0
1983,aircraft,AlphaJet,120
1983,aircraft,Atlantic,34
1983,aircraft,Broussard,23
1983,aircraft,Broussard/Magister,30
1983,aircraft,C-160,0
1983,aircraft,C-160 Transall,48
1983,aircraft,C-160NG,13
1983,aircraft,C-47D,2
1983,aircraft,CAP-10,6
1983,aircraft,Caravelle,4
1983,aircraft,Crusader,15
1983,aircraft,DC-8,0
1983,aircraft,DC-8F,4
1983,aircraft,DHC-6,10
1983,aircraft,Entendard IVP,8
1983,aircraft,Etendard IVM,12
1983,aircraft,F-1B,15
1983,aircraft,F-1C,120
1983,aircraft,F-1CR,15
1983,aircraft,Falcon 10MER,19
1983,aircraft,Fregate,0
1983,aircraft,Gardian,2
1983,aircraft,IIIC,29
1983,aircraft,IIIE,30
1983,aircraft,IIIRD/IIIR,30
1983,aircraft,Jaguar,45
1983,aircraft,Jaguar E,0
1983,aircraft,Jaguar-A/E,15
1983,aircraft,KC-135F,11
1983,aircraft,L-19,40
1983,aircraft,MH-1521 (Broussard),40
1983,aircraft,Magister,12
1983,aircraft,Mirage F-1B,0
1983,aircraft,Mirage III/F-1,0
1983,aircraft,Mirage IIIB,0
1983,aircraft,Mirage IIIB/BRV,13
1983,aircraft,Mirage IV A,34
1983,aircraft,Mirage IVA,0
1983,aircraft,Mirage IVP,4
1983,aircraft,Mystere Falcon-20,8
1983,aircraft,Mystere Falcon-50,1
1983,aircraft,Navajo,11
1983,aircraft,Noralates,43
1983,aircraft,Noratlas,4
1983,aircraft,Noratlas N-2051/SNB,5
1983,aircraft,Nord 2504,0
1983,aircraft,Nord 262,43
1983,aircraft,Nord 264,14
1983,aircraft,Paris,25
1983,aircraft,Puma,0
1983,aircraft,Rallye-100S,15
1983,aircraft,SP-2H Neptune,3
1983,aircraft,Super Etendard,36
1983,aircraft,Xingu,20
1983,aircraft,Xingu (EMB-121),16
1983,amphibious,Batral,4
1983,amphibious,Ouragan,2
1983,amphibious,NA,46
1983,anti-tank and anti-infrastructure,SS-11,83
1983,armoured fighting vehicles,AML,680
1983,armoured fighting vehicles,AMX-10P/PC/VOA,774
1983,armoured fighting vehicles,AMX-10RC,189
1983,armoured fighting vehicles,AMX-13,1010
1983,armoured fighting vehicles,AMX-13 VTT,1170
1983,armoured fighting vehicles,AMX-30,1210
1983,armoured fighting vehicles,AMX-30B2,30
1983,armoured fighting vehicles,VAB,2091
1983,artillery,AU-50,184
1983,artillery,BF-50,218
1983,artillery,F-3,216
1983,artillery,GCT,19
1983,artillery,HM-2,165
1983,artillery,NA,1110
1983,ballistic missiles,SSBS S-3,18
1983,helicopters,Alouette,0
1983,helicopters,Alouette II,257
1983,helicopters,Alouette II/III,23
1983,helicopters,Alouette III,101
1983,helicopters,Lynx,2
1983,helicopters,SA-330 Puma,134
1983,helicopters,SA-341F,175
1983,helicopters,SA-342M,86
1983,helicopters,Super Frelon,2
1983,logistics and support,NA,12
1983,mine warfare,Circe,5
1983,mine warfare,Eridan,1
1983,mine warfare,Sirius,0
1983,mine warfare,US Agressive,5
1983,mine warfare,NA,0
1983,patrol and coastal combatants,Berlaimont,5
1983,patrol and coastal combatants,Cdn La Dunkerquise,4
1983,patrol and coastal combatants,La Combattante,1
1983,patrol and coastal combatants,Patra,4
1983,patrol and coastal combatants,Siriuis,1
1983,patrol and coastal combatants,Type-D,5
1983,patrol and coastal combatants,NA,0
1983,principal surface combatants,1.0,1
1983,principal surface combatants,C-65,1
1983,principal surface combatants,C-70,4
1983,principal surface combatants,Clemenceau,2
1983,principal surface combatants,Colbert,0
1983,principal surface combatants,F-67,3
1983,principal surface combatants,Riviere,9
1983,principal surface combatants,Suffren,2
1983,principal surface combatants,T-47,8
1983,principal surface combatants,T-53,1
1983,principal surface combatants,T-56,1
1983,principal surface combatants,Type A-69,16
1983,principal surface combatants,NA,1
1983,radars,STRIDA II,0
1983,submarines,Agosta,4
1983,submarines,Daphne,9
1983,submarines,Narval,4
1983,submarines,Rubis,1
1983,submarines,NA,5
1983,surface-to-surface missile launchers,Crotale,24
1983,surface-to-surface missile launchers,HAWK,69
1983,surface-to-surface missile launchers,MM-38 (Exocet),0
1983,surface-to-surface missile launchers,MM-40,0
1983,surface-to-surface missile launchers,Masurca,0
1983,surface-to-surface missile launchers,Pluton,0
1983,surface-to-surface missile launchers,Pluton Launcher,46
1983,surface-to-surface missile launchers,Roland,116
1983,surface-to-surface missile launchers,SM-39,0
1983,surface-to-surface missile launchers,Tartar,0
1983,unmanned aerial vehicles,CL-89,7
1984,air defence,NA,200
1984,air-launched missiles,AIM-9 Sidewinder,0
1984,air-launched missiles,AM-39 Exocet,0
1984,air-launched missiles,AS-11/-12/-30,0
1984,air-launched missiles,AS-30/-30L,0
1984,air-launched missiles,Martel AS-37,0
1984,air-launched missiles,R-530,0
1984,air-launched missiles,R-550 Magic,0
1984,air-launched missiles,R-550 Magic I/II,0
1984,air-launched missiles,Sidewinder,0
1984,air-launched missiles,Super 530F,0
1984,aircraft,-2000.0,14
1984,aircraft,Alize,9
1984,aircraft,Alouetta II,9
1984,aircraft,Alouetta III,9
1984,aircraft,Alouette II/III,0
1984,aircraft,AlphaJet,103
1984,aircraft,Atlantic,27
1984,aircraft,Broussard,23
1984,aircraft,Broussard/Magister,30
1984,aircraft,C-160,7
1984,aircraft,C-160 Transall,41
1984,aircraft,C-160NG,20
1984,aircraft,CAP-10,6
1984,aircraft,CAP-20B/20,57
1984,aircraft,Caravelle,4
1984,aircraft,Crusader,14
1984,aircraft,DC-8,0
1984,aircraft,DC-8 (EE-51),1
1984,aircraft,DC-8F,5
1984,aircraft,DHC-6,10
1984,aircraft,Entendard IVP,8
1984,aircraft,Epsilon,12
1984,aircraft,Etendard IVM,12
1984,aircraft,F-1B,15
1984,aircraft,F-1C,120
1984,aircraft,F-1CR,15
1984,aircraft,Falcon 10MER,5
1984,aircraft,Fregate,0
1984,aircraft,Gardian,13
1984,aircraft,IIIC,25
1984,aircraft,IIIE,45
1984,aircraft,IIIR,19
1984,aircraft,IIIRD,11
1984,aircraft,Jaguar,45
1984,aircraft,Jaguar E,0
1984,aircraft,Jaguar-A/E,33
1984,aircraft,KC-135F,11
1984,aircraft,L-19,0
1984,aircraft,MH-1521 (Broussard),70
1984,aircraft,MS-760,8
1984,aircraft,Magister,0
1984,aircraft,Mirage F-1,0
1984,aircraft,Mirage F-1B,0
1984,aircraft,Mirage IIIB,0
1984,aircraft,Mirage IIIB/BRV,12
1984,aircraft,Mirage IV A,28
1984,aircraft,Mirage IVA,0
1984,aircraft,Mirage IVP,0
1984,aircraft,Mirage IVR,4
1984,aircraft,Mystere Falcon-20,10
1984,aircraft,Mystere Falcon-50,1
1984,aircraft,N-262,1
1984,aircraft,Navajo,16
1984,aircraft,Noralates,24
1984,aircraft,Noratlas N-2051/SNB,4
1984,aircraft,Nord 2504,1
1984,aircraft,Nord 262,25
1984,aircraft,Paris,18
1984,aircraft,Puma,0
1984,aircraft,Rallye 880,3
1984,aircraft,Rallye-100S,13
1984,aircraft,Super Etendard,36
1984,aircraft,Xingu,29
1984,aircraft,Xingu (EMB-121),6
1984,aircraft,Zephyr,12
1984,amphibious,Batral,4
1984,amphibious,Ouragan,2
1984,amphibious,NA,44
1984,anti-tank and anti-infrastructure,AMX-13/SS-11,135
1984,armoured fighting vehicles,AML-60/-90,664
1984,armoured fighting vehicles,AMX-10P/PC/VOA,835
1984,armoured fighting vehicles,AMX-10RC,189
1984,armoured fighting vehicles,AMX-13,500
1984,armoured fighting vehicles,AMX-13 VTT,1100
1984,armoured fighting vehicles,AMX-30,1102
1984,armoured fighting vehicles,AMX-30B2,0
1984,armoured fighting vehicles,ERC-90S,75
1984,armoured fighting vehicles,VAB,1902
1984,artillery,53T2,280
1984,artillery,76T1,100
1984,artillery,AMX-30 DCA twin,69
1984,artillery,AU-50,30
1984,artillery,AU-F-1,60
1984,artillery,BF-50,908
1984,artillery,F-3,0
1984,artillery,HM-2,165
1984,artillery,NA,946
1984,ballistic missiles,SSBS S-3,18
1984,helicopters,Alouette,10
1984,helicopters,Alouette II,232
1984,helicopters,Alouette II/III,28
1984,helicopters,Alouette III,96
1984,helicopters,Lynx,3
1984,helicopters,SA-330 Puma,130
1984,helicopters,SA-341F,165
1984,helicopters,SA-342M,90
1984,helicopters,Super Frelon,10
1984,logistics and support,NA,13
1984,mine warfare,Circe,5
1984,mine warfare,Eridan,3
1984,mine warfare,Sirius,0
1984,mine warfare,US Agressive,5
1984,mine warfare,NA,0
1984,patrol and coastal combatants,Berlaimont,6
1984,patrol and coastal combatants,Cdn La Dunkerquise,1
1984,patrol and coastal combatants,D-400,1
1984,patrol and coastal combatants,La Combattante,1
1984,patrol and coastal combatants,P-681 Albatross,1
1984,patrol and coastal combatants,Patra,4
1984,patrol and coastal combatants,Siriuis,1
1984,patrol and coastal combatants,Type-D,5
1984,patrol and coastal combatants,NA,0
1984,principal surface combatants,1.0,1
1984,principal surface combatants,C-65,1
1984,principal surface combatants,C-70,4
1984,principal surface combatants,Clemenceau,2
1984,principal surface combatants,Colbert,0
1984,principal surface combatants,F-67,3
1984,principal surface combatants,Riviere,9
1984,principal surface combatants,Suffren,2
1984,principal surface combatants,T-47,7
1984,principal surface combatants,T-53,1
1984,principal surface combatants,T-56,0
1984,principal surface combatants,Type A-69,16
1984,principal surface combatants,NA,2
1984,radars,STRIDA II,0
1984,submarines,Agosta,4
1984,submarines,Daphne,9
1984,submarines,Narval,2
1984,submarines,Rubis,2
1984,submarines,NA,5
1984,surface-to-surface missile launchers,Crotale,24
1984,surface-to-surface missile launchers,HAWK,69
1984,surface-to-surface missile launchers,MM-38 (Exocet),0
1984,surface-to-surface missile launchers,MM-40,0
1984,surface-to-surface missile launchers,Masurca,0
1984,surface-to-surface missile launchers,Pluton,0
1984,surface-to-surface missile launchers,Pluton Launcher,44
1984,surface-to-surface missile launchers,Roland I/II,128
1984,surface-to-surface missile launchers,SM-39,0
1984,surface-to-surface missile launchers,Tartar,0
1984,unmanned aerial vehicles,CL-89,4
1985,air-launched missiles,AIM-9 Sidewinder,0
1985,air-launched missiles,AM-39 Exocet,0
1985,air-launched missiles,AS-12/-30,0
1985,air-launched missiles,AS-30/-30L,0
1985,air-launched missiles,Martel AS-37,0
1985,air-launched missiles,R-530,0
1985,air-launched missiles,R-550 Magic,0
1985,air-launched missiles,Super 530F,0
1985,aircraft,-2000.0,30
1985,aircraft,Alize,7
1985,aircraft,Alouetta III,8
1985,aircraft,Alouette II,9
1985,aircraft,Alouette II/III,55
1985,aircraft,AlphaJet,113
1985,aircraft,Atlantic,27
1985,aircraft,Broussard,23
1985,aircraft,C-160,49
1985,aircraft,C-160 Transall,0
1985,aircraft,C-160NG,20
1985,aircraft,CAP-10,6
1985,aircraft,CAP-20B/20,57
1985,aircraft,Caravelle,4
1985,aircraft,Crusader,12
1985,aircraft,DC-8,5
1985,aircraft,DC-8 (EE-51),1
1985,aircraft,DC-8F,0
1985,aircraft,DHC-6,10
1985,aircraft,Dauphin,15
1985,aircraft,Entendard IVP,8
1985,aircraft,Epsilon,45
1985,aircraft,Etendard IVM,12
1985,aircraft,F-1B,14
1985,aircraft,F-1C,120
1985,aircraft,F-1CR,15
1985,aircraft,Falcon 10MER,5
1985,aircraft,Fregate,0
1985,aircraft,Gardian,5
1985,aircraft,IIIC,10
1985,aircraft,IIIE,45
1985,aircraft,IIIR,19
1985,aircraft,IIIRD,11
1985,aircraft,Jaguar E,0
1985,aircraft,Jaguar-A,60
1985,aircraft,KC-135FR,11
1985,aircraft,L-19,0
1985,aircraft,MH-1521 (Broussard),17
1985,aircraft,MS-760,47
1985,aircraft,Magister,0
1985,aircraft,Mirage F-1B,0
1985,aircraft,Mirage IIIB,12
1985,aircraft,Mirage IV A,21
1985,aircraft,Mirage IVA,0
1985,aircraft,Mirage IVP,1
1985,aircraft,Mystere Falcon-20,14
1985,aircraft,Mystere Falcon-50,1
1985,aircraft,N-262,0
1985,aircraft,Navajo,10
1985,aircraft,Noralates,24
1985,aircraft,Noratlas N-2051/SNB,4
1985,aircraft,Nord 2504,1
1985,aircraft,Nord 262,22
1985,aircraft,Puma,27
1985,aircraft,Rallye 880,3
1985,aircraft,Rallye-100S,13
1985,aircraft,Super Etendard,36
1985,aircraft,Xingu,35
1985,aircraft,Zephyr,12
1985,amphibious,Batral,4
1985,amphibious,Ouragan,2
1985,amphibious,NA,19
1985,anti-tank and anti-infrastructure,AMX-13/SS-11,113
1985,armoured fighting vehicles,AML-60/-90,600
1985,armoured fighting vehicles,AMX-10P/PC/Milan,780
1985,armoured fighting vehicles,AMX-10RC,194
1985,armoured fighting vehicles,AMX-13,342
1985,armoured fighting vehicles,AMX-13 VTT,1100
1985,armoured fighting vehicles,AMX-30,1260
1985,armoured fighting vehicles,AMX-30B2,0
1985,armoured fighting vehicles,ERC-90F4 Sagaie,48
1985,armoured fighting vehicles,VAB,1924
1985,artillery,53T2,270
1985,artillery,76T1,100
1985,artillery,AMX-30 DCA twin,57
1985,artillery,AU-50,30
1985,artillery,AU-F-1,76
1985,artillery,BF-50,208
1985,artillery,F-3,214
1985,artillery,HM-2,165
1985,artillery,TR-F-1,6
1985,artillery,NA,986
1985,ballistic missiles,SSBS S-3,18
1985,helicopters,Alouette,38
1985,helicopters,Alouette II,187
1985,helicopters,Alouette III,68
1985,helicopters,Lynx,3
1985,helicopters,SA-330,130
1985,helicopters,SA-330 Puma,0
1985,helicopters,SA-341F,0
1985,helicopters,SA-341F/M,162
1985,helicopters,SA-342M,109
1985,helicopters,Super Frelon,3
1985,logistics and support,NA,12
1985,mine warfare,Cantho,5
1985,mine warfare,Circe,5
1985,mine warfare,Eridan,3
1985,mine warfare,Mercure,1
1985,mine warfare,P-681 Albatross,1
1985,mine warfare,Sirius,0
1985,mine warfare,Sterne,1
1985,mine warfare,NA,0
1985,patrol and coastal combatants,Berlaimont,5
1985,patrol and coastal combatants,La Combattante,0
1985,patrol and coastal combatants,P-400,3
1985,patrol and coastal combatants,Patra,4
1985,patrol and coastal combatants,Type-D,5
1985,patrol and coastal combatants,NA,0
1985,principal surface combatants,1.0,1
1985,principal surface combatants,C-65,1
1985,principal surface combatants,Clemenceau,2
1985,principal surface combatants,Colbert,0
1985,principal surface combatants,Georges Leygues,4
1985,principal surface combatants,Jeanne d'Arc,1
1985,principal surface combatants,Riviere,8
1985,principal surface combatants,Suffren,2
1985,principal surface combatants,T-47,5
1985,principal surface combatants,T-53,1
1985,principal surface combatants,T-56,1
1985,principal surface combatants,Tourville,3
1985,principal surface combatants,Type A-69,17
1985,principal surface combatants,NA,3
1985,radars,STRIDA II,0
1985,submarines,Agosta,4
1985,submarines,Daphne,9
1985,submarines,Narval,3
1985,submarines,Rubis,2
1985,submarines,NA,7
1985,surface-to-surface missile launchers,Cotale,0
1985,surface-to-surface missile launchers,Crotale,0
1985,surface-to-surface missile launchers,HAWK,69
1985,surface-to-surface missile launchers,MM-38 (Exocet),0
1985,surface-to-surface missile launchers,MM-40,0
1985,surface-to-surface missile launchers,Masurca,0
1985,surface-to-surface missile launchers,Mistral,18
1985,surface-to-surface missile launchers,Pluton,0
1985,surface-to-surface missile launchers,Pluton Launcher,44
1985,surface-to-surface missile launchers,Roland I/II,138
1985,surface-to-surface missile launchers,SM-39,0
1985,surface-to-surface missile launchers,Tartar,0
1985,unmanned aerial vehicles,CL-89,4
1986,air-launched missiles,AIM-9 Sidewinder,0
1986,air-launched missiles,AM-39 Exocet,0
1986,air-launched missiles,AS-12/-30,0
1986,air-launched missiles,AS-30/-30L,0
1986,air-launched missiles,Martel AS-37,0
1986,air-launched missiles,R-530,0
1986,air-launched missiles,R-550 Magic,0
1986,air-launched missiles,Super 530F,0
1986,air-launched missiles,Super Etendard,0
1986,aircraft,-2000.0,39
1986,aircraft,Alize,5
1986,aircraft,Alouetta III,7
